session_id,user_id,product_id,timestamp,event_type
01f9843e,3144,19,2024-03-03 00:35:00,reject
0202c52a,3682,91,2024-04-15 00:00:00,view
0202c52a,3682,91,2024-04-15 00:26:00,click
0202c52a,3682,91,2024-04-15 00:43:00,add_to_cart
0202c52a,3682,91,2024-04-15 01:08:00,purchase
0204f7c2,2166,64,2024-04-13 00:00:00,view
0204f7c2,2166,64,2024-04-13 00:42:00,click
0204f7c2,2166,64,2024-04-13 01:13:00,reject
020ab8fe,3386,90,2024-04-21 00:00:00,view
020ab8fe,3386,90,2024-04-21 01:25:00,click
020de2e8,227,93,2024-04-19 00:00:00,view
020de2e8,227,93,2024-04-19 00:08:00,click
020de2e8,227,93,2024-04-19 00:25:00,add_to_cart
020de2e8,227,93,2024-04-19 00:42:00,purchase
021276e1,576,56,2024-04-09 00:00:00,view
021276e1,576,56,2024-04-09 00:01:00,click
021276e1,576,56,2024-04-09 00:02:00,add_to_cart
021276e1,576,56,2024-04-09 00:05:00,purchase
022031f1,1621,98,2024-04-15 00:00:00,view
022031f1,1621,98,2024-04-15 00:01:00,click
022031f1,1621,98,2024-04-15 00:03:00,add_to_cart
022031f1,1621,98,2024-04-15 00:08:00,purchase
0229bb0e,3128,84,2024-02-21 00:00:00,view
0229bb0e,3128,84,2024-02-21 00:44:00,out
0229bb0e,3128,84,2024-02-21 01:31:00,view
0229bb0e,3128,84,2024-02-21 02:50:00,click
022f68cb,1034,69,2024-02-20 00:00:00,view
022f68cb,1034,69,2024-02-20 00:01:00,click
022f68cb,1034,69,2024-02-20 00:04:00,add_to_cart
022f68cb,1034,69,2024-02-20 00:09:00,purchase
02349071,1005,17,2024-02-03 00:00:00,view
02349071,1005,17,2024-02-03 00:14:00,click
02349071,1005,17,2024-02-03 00:21:00,add_to_cart
02349071,1005,17,2024-02-03 00:43:00,reject
02350496,3673,48,2024-01-01 00:00:00,view
02350496,3673,48,2024-01-01 00:47:00,click
02350496,3673,48,2024-01-01 01:39:00,reject
02360785,3155,82,2024-03-29 00:00:00,view
02360785,3155,82,2024-03-29 00:19:00,reject
0236f2b6,745,9,2024-03-07 00:00:00,view
0236f2b6,745,9,2024-03-07 01:35:00,click
023a21d5,2695,13,2024-04-11 00:13:00,view
023a21d5,2695,13,2024-04-11 00:18:00,click
023a21d5,2695,13,2024-04-11 00:23:00,add_to_cart
023a21d5,2695,13,2024-04-11 00:26:00,purchase
023e64bb,1309,38,2024-01-19 00:00:00,view
023e64bb,1309,38,2024-01-19 00:19:00,out
023e64bb,1309,38,2024-01-19 01:18:00,view
023e64bb,1309,38,2024-01-19 01:46:00,reject
02452150,2757,30,2024-03-18 00:00:00,view
02452150,2757,30,2024-03-18 00:57:00,reject
024a9182,3759,3,2024-03-03 00:00:00,view
024a9182,3759,3,2024-03-03 00:24:00,reject
0254d875,515,92,2024-01-07 00:00:00,view
0254d875,515,92,2024-01-07 00:23:00,reject
0256a90f,62,72,2024-02-23 00:00:00,view
0256a90f,62,72,2024-02-23 00:42:00,out
0256a90f,62,72,2024-02-23 02:01:00,view
0256a90f,62,72,2024-02-23 02:36:00,click
0259af2e,3236,33,2024-04-27 00:00:00,view
0259af2e,3236,33,2024-04-27 00:14:00,click
0259af2e,3236,33,2024-04-27 00:21:00,add_to_cart
0259af2e,3236,33,2024-04-27 00:26:00,purchase
025a8a9c,2969,8,2024-04-26 00:00:00,view
025a8a9c,2969,8,2024-04-26 00:59:00,out
025a8a9c,2969,8,2024-04-26 01:28:00,view
025a8a9c,2969,8,2024-04-26 02:14:00,reject
026939ba,658,63,2024-01-27 00:00:00,view
026939ba,658,63,2024-01-27 00:51:00,reject
0280d95f,3352,33,2024-04-11 00:00:00,view
0280d95f,3352,33,2024-04-11 00:14:00,out
0280d95f,3352,33,2024-04-11 00:19:00,view
0280d95f,3352,33,2024-04-11 00:31:00,click
0280d95f,3352,33,2024-04-11 00:55:00,add_to_cart
028440bf,1289,53,2024-02-10 00:15:00,view
028440bf,1289,53,2024-02-10 00:18:00,click
028440bf,1289,53,2024-02-10 00:19:00,add_to_cart
028440bf,1289,53,2024-02-10 00:21:00,purchase
02878116,3188,11,2024-04-29 00:00:00,view
02878116,3188,11,2024-04-29 00:47:00,out
02878116,3188,11,2024-04-29 02:06:00,view
02878116,3188,11,2024-04-29 03:20:00,click
028d8d70,2790,67,2024-04-29 01:02:00,view
028d8d70,2790,67,2024-04-29 01:27:00,click
028d8d70,2790,67,2024-04-29 01:42:00,purchase
02a6d954,2146,60,2024-03-26 00:12:00,view
02a6d954,2146,60,2024-03-26 00:13:00,click
02a6d954,2146,60,2024-03-26 00:15:00,purchase
02a933b3,1216,1,2024-03-04 00:10:00,view
02a933b3,1216,1,2024-03-04 00:12:00,click
02a933b3,1216,1,2024-03-04 00:14:00,add_to_cart
02a933b3,1216,1,2024-03-04 00:19:00,purchase
02c9be69,1629,8,2024-01-23 00:00:00,view
02c9be69,1629,8,2024-01-23 01:44:00,click
02ca786c,2311,37,2024-01-25 00:00:00,view
02ca786c,2311,37,2024-01-25 00:55:00,out
02ca786c,2311,37,2024-01-25 01:48:00,view
02ca786c,2311,37,2024-01-25 02:08:00,reject
02fa8303,3603,88,2024-01-20 00:00:00,view
02fa8303,3603,88,2024-01-20 00:19:00,out
02fa8303,3603,88,2024-01-20 00:46:00,view
02fa8303,3603,88,2024-01-20 01:01:00,reject
02ff9d6e,475,92,2024-02-09 01:25:00,view
02ff9d6e,475,92,2024-02-09 01:39:00,click
02ff9d6e,475,92,2024-02-09 01:47:00,add_to_cart
02ff9d6e,475,92,2024-02-09 02:12:00,purchase
0301a533,1035,46,2024-02-22 00:15:00,view
0301a533,1035,46,2024-02-22 00:20:00,click
0301a533,1035,46,2024-02-22 00:23:00,purchase
0318af46,1889,92,2024-02-23 00:00:00,view
0318af46,1889,92,2024-02-23 01:42:00,click
031e6783,1170,4,2024-01-25 00:00:00,view
031e6783,1170,4,2024-01-25 00:22:00,click
031e6783,1170,4,2024-01-25 00:35:00,add_to_cart
031e6783,1170,4,2024-01-25 00:51:00,reject
03250483,34,59,2024-02-14 00:00:00,view
03250483,34,59,2024-02-14 00:23:00,reject
03336c24,3320,100,2024-01-16 01:10:00,view
03336c24,3320,100,2024-01-16 01:38:00,click
03336c24,3320,100,2024-01-16 01:59:00,add_to_cart
03336c24,3320,100,2024-01-16 02:24:00,purchase
033e0fc7,1400,77,2024-01-07 00:00:00,view
033e0fc7,1400,77,2024-01-07 00:37:00,click
033e0fc7,1400,77,2024-01-07 00:51:00,reject
03494658,2379,13,2024-03-05 00:00:00,view
03494658,2379,13,2024-03-05 00:03:00,click
03494658,2379,13,2024-03-05 00:08:00,add_to_cart
03494658,2379,13,2024-03-05 00:11:00,purchase
035de6fd,2849,19,2024-03-19 00:00:00,view
035de6fd,2849,19,2024-03-19 00:01:00,out
035de6fd,2849,19,2024-03-19 00:02:00,view
035de6fd,2849,19,2024-03-19 00:03:00,click
035de6fd,2849,19,2024-03-19 00:08:00,add_to_cart
035de6fd,2849,19,2024-03-19 00:12:00,purchase
035e654e,2586,27,2024-04-18 00:00:00,view
035e654e,2586,27,2024-04-18 00:47:00,click
035e654e,2586,27,2024-04-18 01:19:00,reject
035e92f3,562,76,2024-01-08 00:00:00,view
035e92f3,562,76,2024-01-08 00:01:00,click
035e92f3,562,76,2024-01-08 00:04:00,add_to_cart
035e92f3,562,76,2024-01-08 00:07:00,purchase
037510ba,1667,84,2024-04-17 00:00:00,view
037510ba,1667,84,2024-04-17 00:07:00,click
037510ba,1667,84,2024-04-17 00:16:00,add_to_cart
037510ba,1667,84,2024-04-17 00:28:00,reject
03a1aab8,3136,64,2024-03-31 00:00:00,view
03a1aab8,3136,64,2024-03-31 00:01:00,click
03a1aab8,3136,64,2024-03-31 00:05:00,add_to_cart
03a1aab8,3136,64,2024-03-31 00:07:00,purchase
03b1a13f,2254,30,2024-01-30 01:14:00,view
03b1a13f,2254,30,2024-01-30 01:39:00,click
03b1a13f,2254,30,2024-01-30 01:47:00,add_to_cart
03b1a13f,2254,30,2024-01-30 01:57:00,purchase
03c72555,973,10,2024-02-14 00:00:00,view
03c72555,973,10,2024-02-14 00:40:00,click
03f20ba0,2537,35,2024-03-21 00:00:00,view
03f20ba0,2537,35,2024-03-21 00:02:00,click
03f20ba0,2537,35,2024-03-21 00:05:00,add_to_cart
03f20ba0,2537,35,2024-03-21 00:07:00,purchase
03f65ac0,869,31,2024-02-13 01:20:00,view
03f65ac0,869,31,2024-02-13 01:28:00,click
03f65ac0,869,31,2024-02-13 01:46:00,purchase
040cc2a3,224,55,2024-02-08 00:00:00,view
040cc2a3,224,55,2024-02-08 00:31:00,reject
0419cbc4,471,20,2024-02-28 00:00:00,view
0419cbc4,471,20,2024-02-28 00:18:00,click
0419cbc4,471,20,2024-02-28 00:44:00,add_to_cart
0419cbc4,471,20,2024-02-28 00:59:00,reject
041ea191,2095,20,2024-03-31 00:00:00,view
041ea191,2095,20,2024-03-31 00:32:00,click
041ea191,2095,20,2024-03-31 01:12:00,reject
042d6df6,1915,55,2024-02-20 00:00:00,view
042d6df6,1915,55,2024-02-20 00:22:00,click
042d6df6,1915,55,2024-02-20 00:47:00,add_to_cart
042d6df6,1915,55,2024-02-20 01:13:00,reject
043e60af,2985,8,2024-02-23 00:00:00,view
043e60af,2985,8,2024-02-23 00:01:00,out
043e60af,2985,8,2024-02-23 00:06:00,view
043e60af,2985,8,2024-02-23 00:10:00,click
043e60af,2985,8,2024-02-23 00:13:00,add_to_cart
043e60af,2985,8,2024-02-23 00:17:00,purchase
045e1337,2468,90,2024-02-19 00:00:00,view
045e1337,2468,90,2024-02-19 00:57:00,click
046a6cdf,1777,75,2024-01-15 00:00:00,view
046a6cdf,1777,75,2024-01-15 01:44:00,click
046e30f5,2090,65,2024-03-07 00:00:00,view
046e30f5,2090,65,2024-03-07 00:04:00,click
046e30f5,2090,65,2024-03-07 00:05:00,add_to_cart
046e30f5,2090,65,2024-03-07 00:06:00,purchase
049c234b,3772,59,2024-03-08 01:18:00,view
049c234b,3772,59,2024-03-08 01:33:00,click
049c234b,3772,59,2024-03-08 01:50:00,add_to_cart
049c234b,3772,59,2024-03-08 02:04:00,purchase
04b1bda5,3972,3,2024-04-08 00:00:00,view
04b1bda5,3972,3,2024-04-08 00:13:00,reject
04be9494,2606,25,2024-01-14 00:00:00,view
04be9494,2606,25,2024-01-14 00:01:00,click
04be9494,2606,25,2024-01-14 00:04:00,add_to_cart
04be9494,2606,25,2024-01-14 00:06:00,purchase
04bfb9d6,1341,81,2024-04-02 00:00:00,view
04bfb9d6,1341,81,2024-04-02 00:02:00,out
04bfb9d6,1341,81,2024-04-02 00:07:00,view
04bfb9d6,1341,81,2024-04-02 00:10:00,click
04bfb9d6,1341,81,2024-04-02 00:13:00,add_to_cart
04bfb9d6,1341,81,2024-04-02 00:15:00,purchase
04c1ec40,181,36,2024-04-19 00:24:00,view
04c1ec40,181,36,2024-04-19 00:25:00,click
04c1ec40,181,36,2024-04-19 00:29:00,add_to_cart
04c1ec40,181,36,2024-04-19 00:32:00,purchase
04c3ce30,1842,11,2024-02-15 00:00:00,view
04c3ce30,1842,11,2024-02-15 00:03:00,out
04c3ce30,1842,11,2024-02-15 00:06:00,view
04c3ce30,1842,11,2024-02-15 00:09:00,click
04c3ce30,1842,11,2024-02-15 00:10:00,add_to_cart
04c3ce30,1842,11,2024-02-15 00:12:00,purchase
04c4b32d,3791,27,2024-03-22 00:00:00,view
04c4b32d,3791,27,2024-03-22 00:03:00,click
04c4b32d,3791,27,2024-03-22 00:06:00,add_to_cart
04c4b32d,3791,27,2024-03-22 00:10:00,purchase
04ca44df,910,59,2024-04-17 00:00:00,view
04ca44df,910,59,2024-04-17 01:55:00,click
04ca98ea,1374,17,2024-01-04 00:00:00,view
04ca98ea,1374,17,2024-01-04 00:47:00,out
04ca98ea,1374,17,2024-01-04 02:15:00,view
04ca98ea,1374,17,2024-01-04 02:46:00,click
04d1896d,3468,26,2024-04-08 00:00:00,view
04d1896d,3468,26,2024-04-08 00:05:00,click
04d1896d,3468,26,2024-04-08 00:08:00,add_to_cart
04d1896d,3468,26,2024-04-08 00:10:00,purchase
04dd1e63,2508,27,2024-03-23 00:00:00,view
04dd1e63,2508,27,2024-03-23 00:13:00,click
04dd1e63,2508,27,2024-03-23 00:25:00,add_to_cart
04dd1e63,2508,27,2024-03-23 00:44:00,reject
04ebcd30,1975,72,2024-01-20 01:22:00,view
04ebcd30,1975,72,2024-01-20 01:29:00,click
04ebcd30,1975,72,2024-01-20 01:56:00,purchase
04f468cd,2199,73,2024-02-02 00:00:00,view
04f468cd,2199,73,2024-02-02 00:05:00,click
04f468cd,2199,73,2024-02-02 00:09:00,add_to_cart
04f468cd,2199,73,2024-02-02 00:14:00,purchase
04facb67,2217,19,2024-02-08 00:00:00,view
04facb67,2217,19,2024-02-08 00:27:00,click
04facb67,2217,19,2024-02-08 00:34:00,add_to_cart
04facb67,2217,19,2024-02-08 00:43:00,purchase
050efd98,3808,8,2024-04-16 00:00:00,view
050efd98,3808,8,2024-04-16 00:57:00,reject
05269d55,1469,81,2024-02-22 00:00:00,view
05269d55,1469,81,2024-02-22 00:24:00,click
05269d55,1469,81,2024-02-22 00:35:00,add_to_cart
05269d55,1469,81,2024-02-22 01:02:00,reject
052827eb,2426,58,2024-04-06 00:00:00,view
052827eb,2426,58,2024-04-06 01:53:00,out
052827eb,2426,58,2024-04-06 02:33:00,view
052827eb,2426,58,2024-04-06 04:20:00,click
052a9b48,3416,68,2024-01-11 00:16:00,view
052a9b48,3416,68,2024-01-11 00:19:00,click
052a9b48,3416,68,2024-01-11 00:23:00,add_to_cart
052a9b48,3416,68,2024-01-11 00:26:00,purchase
0532fb19,1051,79,2024-02-26 01:13:00,view
0532fb19,1051,79,2024-02-26 01:29:00,click
0532fb19,1051,79,2024-02-26 01:56:00,purchase
05348796,3670,62,2024-03-16 00:00:00,view
05348796,3670,62,2024-03-16 00:01:00,click
05348796,3670,62,2024-03-16 00:06:00,add_to_cart
05348796,3670,62,2024-03-16 00:09:00,purchase
0557fa69,889,35,2024-03-11 00:00:00,view
0557fa69,889,35,2024-03-11 00:30:00,out
0557fa69,889,35,2024-03-11 00:36:00,view
0557fa69,889,35,2024-03-11 00:47:00,click
0557fa69,889,35,2024-03-11 00:56:00,add_to_cart
05787cbe,2186,18,2024-01-26 00:00:00,view
05787cbe,2186,18,2024-01-26 00:06:00,click
05787cbe,2186,18,2024-01-26 00:26:00,add_to_cart
05787cbe,2186,18,2024-01-26 00:35:00,purchase
0583cb04,1986,42,2024-02-03 00:00:00,view
0583cb04,1986,42,2024-02-03 00:01:00,click
0583cb04,1986,42,2024-02-03 00:03:00,add_to_cart
0583cb04,1986,42,2024-02-03 00:08:00,purchase
0583cb04,1986,42,2024-02-03 00:13:00,purchase
0585d1db,251,57,2024-01-23 00:00:00,view
0585d1db,251,57,2024-01-23 00:01:00,click
0585d1db,251,57,2024-01-23 00:05:00,add_to_cart
0585d1db,251,57,2024-01-23 00:09:00,purchase
058992fc,3799,18,2024-04-13 00:00:00,view
058992fc,3799,18,2024-04-13 00:07:00,click
058992fc,3799,18,2024-04-13 00:16:00,add_to_cart
058992fc,3799,18,2024-04-13 00:42:00,purchase
059455cd,3741,63,2024-01-16 01:21:00,view
059455cd,3741,63,2024-01-16 01:46:00,click
059455cd,3741,63,2024-01-16 02:04:00,add_to_cart
059455cd,3741,63,2024-01-16 02:29:00,purchase
0599da2d,542,7,2024-04-08 00:13:00,view
0599da2d,542,7,2024-04-08 00:15:00,click
0599da2d,542,7,2024-04-08 00:19:00,add_to_cart
0599da2d,542,7,2024-04-08 00:21:00,purchase
0599f0ea,741,79,2024-01-24 00:00:00,view
0599f0ea,741,79,2024-01-24 00:04:00,click
0599f0ea,741,79,2024-01-24 00:07:00,add_to_cart
0599f0ea,741,79,2024-01-24 00:11:00,purchase
05b9a0de,178,99,2024-02-04 00:00:00,view
05b9a0de,178,99,2024-02-04 00:52:00,reject
05baaf11,2551,35,2024-02-21 00:00:00,view
05baaf11,2551,35,2024-02-21 00:05:00,click
05baaf11,2551,35,2024-02-21 00:09:00,add_to_cart
05baaf11,2551,35,2024-02-21 00:10:00,purchase
05baaf11,2551,35,2024-02-21 00:12:00,purchase
05ccb726,2082,39,2024-04-29 01:22:00,view
05ccb726,2082,39,2024-04-29 01:48:00,click
05ccb726,2082,39,2024-04-29 02:09:00,purchase
05ce651e,2744,58,2024-04-09 01:21:00,view
05ce651e,2744,58,2024-04-09 01:40:00,click
05ce651e,2744,58,2024-04-09 01:53:00,add_to_cart
05ce651e,2744,58,2024-04-09 02:00:00,purchase
05fd9a60,2883,27,2024-02-06 00:00:00,view
05fd9a60,2883,27,2024-02-06 01:15:00,click
0605b3e4,3043,55,2024-03-11 00:00:00,view
0605b3e4,3043,55,2024-03-11 00:01:00,click
0605b3e4,3043,55,2024-03-11 00:06:00,add_to_cart
0605b3e4,3043,55,2024-03-11 00:08:00,purchase
060c42fd,2244,74,2024-03-06 00:12:00,view
060c42fd,2244,74,2024-03-06 00:16:00,click
060c42fd,2244,74,2024-03-06 00:18:00,add_to_cart
060c42fd,2244,74,2024-03-06 00:20:00,purchase
063d95f5,1860,33,2024-02-15 00:00:00,view
063d95f5,1860,33,2024-02-15 00:01:00,click
063d95f5,1860,33,2024-02-15 00:06:00,add_to_cart
063d95f5,1860,33,2024-02-15 00:08:00,purchase
06490dd6,2964,28,2024-02-05 00:00:00,view
06490dd6,2964,28,2024-02-05 00:45:00,out
06490dd6,2964,28,2024-02-05 01:40:00,view
06490dd6,2964,28,2024-02-05 03:22:00,click
06585541,2607,28,2024-01-27 00:17:00,view
06585541,2607,28,2024-01-27 00:20:00,click
06585541,2607,28,2024-01-27 00:22:00,add_to_cart
06585541,2607,28,2024-01-27 00:27:00,purchase
06697094,1893,50,2024-01-31 01:06:00,view
06697094,1893,50,2024-01-31 01:11:00,click
06697094,1893,50,2024-01-31 01:39:00,add_to_cart
06697094,1893,50,2024-01-31 01:52:00,purchase
0671860f,3102,13,2024-01-01 00:00:00,view
0671860f,3102,13,2024-01-01 00:37:00,click
06799f09,3028,86,2024-01-22 00:00:00,view
06799f09,3028,86,2024-01-22 00:05:00,click
06799f09,3028,86,2024-01-22 00:06:00,add_to_cart
06799f09,3028,86,2024-01-22 00:10:00,purchase
067bd7b8,330,40,2024-01-26 00:00:00,view
067bd7b8,330,40,2024-01-26 00:54:00,reject
068200ff,2130,49,2024-03-08 00:00:00,view
068200ff,2130,49,2024-03-08 00:21:00,click
068200ff,2130,49,2024-03-08 00:39:00,add_to_cart
068200ff,2130,49,2024-03-08 00:54:00,purchase
0685391f,3591,9,2024-04-16 00:00:00,view
